price,year,month,National Capital region,Region III,Region VI,Region VII,Region XI,Region XII,Autonomous region in Muslim Mindanao,Cordillera Administrative region,Region I,Region II,Region IV-A,Region IV-B,Region IX,Region V,Region VIII,Region X,Region XIII
22.1,2006,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2006,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2006,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.25,2006,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.75,2006,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.64,2006,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.18,2006,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2006,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2006,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.5,2006,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.75,2006,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.38,2006,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2,2006,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2006,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23,2006,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
20.5,2006,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.9,2006,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.67,2006,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.18,2006,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2006,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2006,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2006,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.16,2006,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.1,2006,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.08,2006,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2006,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
23.76,2006,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
21.2,2006,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.4,2006,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.68,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.18,2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.6,2007,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.13,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1,2007,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
19.6,2007,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.69,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.18,2007,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.5,2007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19.8,2007,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.2,2007,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
22.75,2007,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.35,2007,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.68,2007,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.17,2007,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2007,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.44,2007,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.2,2007,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.76,2007,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.12,2007,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.4,2007,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.08,2007,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.72,2007,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.18,2007,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2007,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2007,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1,2007,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.4,2007,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.72,2007,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.18,2007,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,2007,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2007,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.75,2007,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.1,2007,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.9,2007,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.72,2007,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.55,2007,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.4,2007,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.4,2007,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2007,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.4,2007,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22.92,2007,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.6,2007,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.93,2007,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.01,2007,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,2007,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2007,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.75,2007,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.75,2007,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.65,2007,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25.75,2007,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.75,2007,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.5,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.25,2007,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
24.5,2007,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.01,2007,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5,2007,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.5,2007,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2007,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.75,2007,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.35,2007,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.35,2007,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2007,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.99,2007,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.33,2007,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2007,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2007,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.6,2007,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.32,2007,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.12,2007,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.24,2007,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2007,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.88,2007,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.25,2007,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2007,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2007,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23.8,2007,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.15,2007,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.6,2007,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2007,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.67,2007,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2007,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2007,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.38,2007,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.25,2007,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.25,2007,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
20.6,2007,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2007,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.71,2007,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2007,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2007,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8,2007,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2007,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.1,2007,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.16,2007,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2007,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.76,2007,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2007,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.56,2007,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23.88,2008,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,2008,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24.5,2008,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2008,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
21.8,2008,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.03,2008,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.25,2008,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,2008,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2008,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21.35,2008,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26.5,2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2008,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
26.25,2008,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25,2008,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
24.13,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
22.9,2008,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
28.6,2008,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.75,2008,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2008,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,2008,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2008,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22.52,2008,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.8,2008,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
27.2,2008,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
28,2008,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
26.12,2008,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25.8,2008,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.46,2008,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34,2008,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.24,2008,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2008,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.75,2008,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2008,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.13,2008,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2008,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.7,2008,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.25,2008,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30.3,2008,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.25,2008,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,2008,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
34.25,2008,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.4,2008,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2008,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31,2008,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.5,2008,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.75,2008,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,2008,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33.35,2008,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
33,2008,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.98,2008,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2008,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
32.3,2008,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38.4,2008,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.67,2008,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39.4,2008,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,2008,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.55,2008,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.1,2008,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2008,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.88,2008,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
44,2008,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.4,2008,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
41.2,2008,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37.4,2008,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
38.5,2008,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.12,2008,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2008,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2008,7,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42.75,2008,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31.75,2008,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.25,2008,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.55,2008,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
41.5,2008,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2008,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
36,2008,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
29.75,2008,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
37,2008,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.87,2008,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,2008,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2008,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40.5,2008,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27.6,2008,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.6,2008,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.4,2008,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
37.2,2008,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.6,2008,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
31.4,2008,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.04,2008,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2008,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30.46,2008,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,2008,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2008,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.75,2008,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2008,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36.25,2008,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.25,2008,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2008,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28.95,2008,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2008,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23,2008,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2008,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.59,2008,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38.5,2008,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32.5,2008,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2008,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.75,2008,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2008,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.25,2008,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
35.25,2008,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
30,2008,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2008,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.95,2008,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2008,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.1,2008,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.6,2008,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.6,2008,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2008,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24.9,2008,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.2,2008,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.8,2008,11,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2008,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2008,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2008,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
23.88,2008,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2008,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28.98,2008,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.75,2008,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,2008,12,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2008,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,2008,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33.75,2008,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
31.75,2008,12,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34,2008,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28,2008,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
27,2008,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.4,2008,12,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
35,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29.35,2009,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,2009,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25.3,2009,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34.8,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
32.08,2009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
34.4,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
28.48,2009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
29.4,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
26.6,2009,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
